id,muni_nombre,sede_nombre,direccion,email,naju_nombre,grse_nombre,serv_nombre,latitude,longitude
111,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TAMIZACIÓN DE CÁNCER DE CUELLO UTERINO,10.9957713,-74.8053027
112,BARRANQUILLA,UNIDAD DE ATENCION AMBULATORIA LOS ANDES,CALLE 57 Nº 25-105,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,DIAGNÓSTICO CARDIOVASCULAR,10.973615,-74.8013885
113,BARRANQUILLA,UNIDAD DE ATENCION AMBULATORIA LOS ANDES,CALLE 57 Nº 25-105,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,LABORATORIO CLÍNICO,10.973615,-74.8013885
114,BARRANQUILLA,UNIDAD DE ATENCION AMBULATORIA LOS ANDES,CALLE 57 Nº 25-105,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,RADIOLOGÍA E IMÁGENES DIAGNOSTICAS,10.973615,-74.8013885
115,BARRANQUILLA,UNIDAD DE ATENCION AMBULATORIA LOS ANDES,CALLE 57 Nº 25-105,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.973615,-74.8013885
116,BARRANQUILLA,UNIDAD DE ATENCION AMBULATORIA LOS ANDES,CALLE 57 Nº 25-105,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,10.973615,-74.8013885
117,BARRANQUILLA,UNIDAD DE ATENCION AMBULATORIA LOS ANDES,CALLE 57 Nº 25-105,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,ULTRASONIDO,10.973615,-74.8013885
118,BARRANQUILLA,UNIDAD DE ATENCION AMBULATORIA LOS ANDES,CALLE 57 Nº 25-105,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TOMA E INTERPRETACIÓN DE RADIOGRAFÍAS ODONTOLÓGICAS,10.973615,-74.8013885
119,BARRANQUILLA,UNIDAD DE ATENCION AMBULATORIA LOS ANDES,CALLE 57 Nº 25-105,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA OCUPACIONAL,10.973615,-74.8013885
120,BARRANQUILLA,UNIDAD DE ATENCION AMBULATORIA LOS ANDES,CALLE 57 Nº 25-105,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA RESPIRATORIA,10.973615,-74.8013885
121,BARRANQUILLA,UNIDAD DE ATENCION AMBULATORIA LOS ANDES,CALLE 57 Nº 25-105,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,10.973615,-74.8013885
122,BARRANQUILLA,UNIDAD DE ATENCION AMBULATORIA LOS ANDES,CALLE 57 Nº 25-105,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,10.973615,-74.8013885
123,BARRANQUILLA,UNIDAD DE ATENCION AMBULATORIA LOS ANDES,CALLE 57 Nº 25-105,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TAMIZACIÓN DE CÁNCER DE CUELLO UTERINO,10.973615,-74.8013885
124,BARRANQUILLA,centro de atencion de hemofilia,carrera 48 no 69 - 69,hemofilia@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9941371,-74.8021236
125,BARRANQUILLA,centro de atencion de hemofilia,carrera 48 no 69 - 69,hemofilia@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,10.9941371,-74.8021236
126,BARRANQUILLA,UNIDAD AMBULATORIA SEDE NORTE,CRA 49C No 84-128,calidad@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,11.0037895,-74.81926589999999
127,BARRANQUILLA,UNIDAD AMBULATORIA SEDE NORTE,CRA 49C No 84-128,calidad@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,11.0037895,-74.81926589999999
128,BARRANQUILLA,UNIDAD ATENCION AMBULATORIA GENERAL DEL NORTE SEDE 2,CALLE 30 Nº 13-45,calidad@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9503449,-74.78632069999999
129,BARRANQUILLA,UNIDAD ATENCION AMBULATORIA GENERAL DEL NORTE SEDE 2,CALLE 30 Nº 13-45,calidad@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TOMA E INTERPRETACIÓN DE RADIOGRAFÍAS ODONTOLÓGICAS,10.9503449,-74.78632069999999
130,BARRANQUILLA,UNIDAD ATENCION AMBULATORIA GENERAL DEL NORTE SEDE 2,CALLE 30 Nº 13-45,calidad@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,ELECTRODIAGNÓSTICO,10.9503449,-74.78632069999999
131,BARRANQUILLA,UNIDAD ATENCION AMBULATORIA GENERAL DEL NORTE SEDE 2,CALLE 30 Nº 13-45,calidad@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA OCUPACIONAL,10.9503449,-74.78632069999999
132,BARRANQUILLA,UNIDAD ATENCION AMBULATORIA GENERAL DEL NORTE SEDE 2,CALLE 30 Nº 13-45,calidad@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,10.9503449,-74.78632069999999
133,BARRANQUILLA,UNIDAD ATENCION AMBULATORIA GENERAL DEL NORTE SEDE 2,CALLE 30 Nº 13-45,calidad@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TAMIZACIÓN DE CÁNCER DE CUELLO UTERINO,10.9503449,-74.78632069999999
134,BARRANQUILLA,TOMA DE MUESTRAS DE LABORATORIO CLINICO - CLINICA GENERAL DEL NORTE S.A.,CARRERA 49 Nº 69-64,tomademuestra@clinicageneraldelnorte.com.co,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9953257,-74.8017496
135,BARRANQUILLA,INSTITUTO CARDIOVASCULAR CLINICA GENERAL DEL NORTE,CARRERA 48 No. 70 - 174,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,ELECTROFISIOLOGÍA MARCAPASOS Y ARRITMIAS CARDÍACAS,10.9954845,-74.8038176
136,BARRANQUILLA,ORGANIZACIÓN CLÍNICA GENERAL DEL NORTE SEDE 2,CARRERA 48 No. 70 - 84,cgeneral@clinicageneraldelnorte.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,MEDICINA NUCLEAR,10.9951681,-74.8031261
137,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,CARDIOLOGÍA,10.9606837,-74.7993718
138,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,CIRUGÍA GENERAL,10.9606837,-74.7993718
139,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,DERMATOLOGÍA,10.9606837,-74.7993718
140,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,ENDODONCIA,10.9606837,-74.7993718
141,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,ENFERMERÍA,10.9606837,-74.7993718
142,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,ESTOMATOLOGÍA,10.9606837,-74.7993718
143,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,GERIATRÍA,10.9606837,-74.7993718
144,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,GINECOBSTETRICIA,10.9606837,-74.7993718
145,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,MEDICINA FAMILIAR,10.9606837,-74.7993718
146,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,MEDICINA GENERAL,10.9606837,-74.7993718
147,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,MEDICINA INTERNA,10.9606837,-74.7993718
148,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,NEUROLOGÍA,10.9606837,-74.7993718
149,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,NUTRICIÓN Y DIETÉTICA,10.9606837,-74.7993718
150,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,ODONTOLOGÍA GENERAL,10.9606837,-74.7993718
151,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,ORTOPEDIA Y/O TRAUMATOLOGÍA,10.9606837,-74.7993718
152,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,PEDIATRÍA,10.9606837,-74.7993718
153,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,PSICOLOGÍA,10.9606837,-74.7993718
154,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,PSIQUIATRÍA,10.9606837,-74.7993718
155,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,REHABILITACIÓN ORAL,10.9606837,-74.7993718
156,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,UROLOGÍA,10.9606837,-74.7993718
157,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,CONSULTA PRIORITARIA,10.9606837,-74.7993718
158,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,ODONTOPEDIATRÍA,10.9606837,-74.7993718
159,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SEDE CORDIALIDAD,CALLE 47 No.18-46,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,CIRUGÍA ORAL,10.9606837,-74.7993718
160,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,ANESTESIA,10.9957713,-74.8053027
161,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,CARDIOLOGÍA,10.9957713,-74.8053027
162,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,CIRUGÍA CARDIOVASCULAR,10.9957713,-74.8053027
163,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,CIRUGÍA GENERAL,10.9957713,-74.8053027
164,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,CIRUGÍA NEUROLÓGICA,10.9957713,-74.8053027
165,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,CIRUGÍA PEDIÁTRICA,10.9957713,-74.8053027
166,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,DERMATOLOGÍA,10.9957713,-74.8053027
167,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,DOLOR Y CUIDADOS PALIATIVOS,10.9957713,-74.8053027
168,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,ENDOCRINOLOGÍA,10.9957713,-74.8053027
169,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,ENFERMERÍA,10.9957713,-74.8053027
170,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,GASTROENTEROLOGÍA,10.9957713,-74.8053027
171,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,GENÉTICA,10.9957713,-74.8053027
172,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,GERIATRÍA,10.9957713,-74.8053027
173,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,GINECOBSTETRICIA,10.9957713,-74.8053027
174,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,HEMATOLOGÍA,10.9957713,-74.8053027
175,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,INFECTOLOGÍA,10.9957713,-74.8053027
176,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,INMUNOLOGÍA,10.9957713,-74.8053027
177,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,MEDICINA FAMILIAR,10.9957713,-74.8053027
178,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,MEDICINA FÍSICA Y DEL DEPORTE,10.9957713,-74.8053027
179,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,MEDICINA FÍSICA Y REHABILITACIÓN,10.9957713,-74.8053027
180,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,MEDICINA GENERAL,10.9957713,-74.8053027
181,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,MEDICINA INTERNA,10.9957713,-74.8053027
182,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,NEFROLOGÍA,10.9957713,-74.8053027
183,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,NEUMOLOGÍA,10.9957713,-74.8053027
184,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,NEUROLOGÍA,10.9957713,-74.8053027
185,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,NUTRICIÓN Y DIETÉTICA,10.9957713,-74.8053027
186,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,OFTALMOLOGÍA,10.9957713,-74.8053027
187,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,ONCOLOGÍA CLÍNICA,10.9957713,-74.8053027
188,BARRANQUILLA,UNIDAD DE ATENCION CONSULTA EXTERNA,CARRERA 48 Numero 70-139,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,OPTOMETRÍA,10.9957713,-74.8053027
189,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE S.A,CARRERA 48 # 70-38,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,GERIATRÍA,10.9948696,-74.8029265
190,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE S.A,CARRERA 48 # 70-38,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,ONCOLOGÍA Y HEMATOLOGÍA PEDIÁTRICA,10.9948696,-74.8029265
191,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE S.A,CARRERA 48 # 70-38,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,RADIOTERAPIA,10.9948696,-74.8029265
192,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE S.A,CARRERA 48 # 70-38,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,VACUNACIÓN,10.9948696,-74.8029265
193,BARRANQUILLA,ORGANIZACIÓN CLÍNICA GENERAL DEL NORTE SEDE 2,CARRERA 48 No. 70 - 84,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,ENFERMERÍA,10.9951681,-74.8031261
194,BARRANQUILLA,ORGANIZACIÓN CLÍNICA GENERAL DEL NORTE SEDE 2,CARRERA 48 No. 70 - 84,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,MEDICINA NUCLEAR,10.9951681,-74.8031261
195,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,DOLOR Y CUIDADOS PALIATIVOS,11.002348,-74.8132349
196,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,ENFERMERÍA,11.002348,-74.8132349
197,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,HEMATOLOGÍA,11.002348,-74.8132349
198,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,MEDICINA GENERAL,11.002348,-74.8132349
199,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,NUTRICIÓN Y DIETÉTICA,11.002348,-74.8132349
200,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,ONCOLOGÍA CLÍNICA,11.002348,-74.8132349
201,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,ORTOPEDIA Y/O TRAUMATOLOGÍA,11.002348,-74.8132349
202,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,PSICOLOGÍA,11.002348,-74.8132349
203,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,REHABILITACIÓN ONCOLÓGICA,11.002348,-74.8132349
204,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,UROLOGÍA,11.002348,-74.8132349
205,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,OTRAS CONSULTAS DE ESPECIALIDAD,11.002348,-74.8132349
206,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,CIRUGÍA DE CABEZA Y CUELLO,11.002348,-74.8132349
207,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,CIRUGÍA DE MAMA Y TUMORES TEJIDOS BLANDOS,11.002348,-74.8132349
208,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,CIRUGÍA PLÁSTICA ONCOLÓGICA,11.002348,-74.8132349
209,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,CIRUGÍA ONCOLÓGICA,11.002348,-74.8132349
210,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,COLOPROCTOLOGÍA,11.002348,-74.8132349
211,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,GINECOLOGÍA ONCOLÓGICA,11.002348,-74.8132349
212,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,ONCOLOGÍA Y HEMATOLOGÍA PEDIÁTRICA,11.002348,-74.8132349
213,BARRANQUILLA,CENTRO ONCOLOGICO - CLINICA GENERAL DEL NORTE,CARRERA 50 Nº 80-54,centro.oncologico@clinicageneraldelnorte.com,Privada,Consulta Externa,ORTOPEDIA ONCOLÓGICA,11.002348,-74.8132349
214,BARRANQUILLA,INSTITUTO CARDIOVASCULAR CLINICA GENERAL DEL NORTE,CARRERA 48 No. 70 - 174,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,CARDIOLOGÍA,10.9954845,-74.8038176
215,BARRANQUILLA,INSTITUTO CARDIOVASCULAR CLINICA GENERAL DEL NORTE,CARRERA 48 No. 70 - 174,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,CIRUGÍA CARDIOVASCULAR,10.9954845,-74.8038176
216,BARRANQUILLA,INSTITUTO CARDIOVASCULAR CLINICA GENERAL DEL NORTE,CARRERA 48 No. 70 - 174,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,ENFERMERÍA,10.9954845,-74.8038176
217,BARRANQUILLA,INSTITUTO CARDIOVASCULAR CLINICA GENERAL DEL NORTE,CARRERA 48 No. 70 - 174,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,CARDIOLOGÍA PEDIÁTRICA,10.9954845,-74.8038176
218,BARRANQUILLA,INSTITUTO CARDIOVASCULAR CLINICA GENERAL DEL NORTE,CARRERA 48 No. 70 - 174,cgeneral@clinicageneraldelnorte.com,Privada,Consulta Externa,CIRUGÍA VASCULAR,10.9954845,-74.8038176
219,BARRANQUILLA,UNIDAD ATENCION AMBULATORIA GENERAL DEL NORTE SEDE 2,CALLE 30 Nº 13-45,calidad@clinicageneraldelnorte.com,Privada,Consulta Externa,CIRUGÍA GENERAL,10.9503449,-74.78632069999999
220,BARRANQUILLA,UNIDAD ATENCION AMBULATORIA GENERAL DEL NORTE SEDE 2,CALLE 30 Nº 13-45,calidad@clinicageneraldelnorte.com,Privada,Consulta Externa,DERMATOLOGÍA,10.9503449,-74.78632069999999
